meeting_idx_id,meeting_date,agenda_key,agenda_no,original_agenda_no,agenda_kind,visibility,title,case_numbers,source_status,source_confidence
6818,2022-05-11,deliberation_decision:02:2,2,②,deliberation_decision,public,온라인플랫폼 분야 「민관협력 자율규제 추진계획(안)」,,parsed_from_schedule,0.88
6815,2022-04-27,report:01:1,1,①,report,public,「가명정보 처리 가이드라인」 개정에 관한 건,,parsed_from_schedule,0.88
6815,2022-04-27,report:02:2,2,②,report,public,제8회 동시지방선거 대비 개인정보보호 관련 준수사항,,parsed_from_schedule,0.88
6815,2022-04-27,deliberation_decision:01:3,3,①,deliberation_decision,public,대한한의사협회의 통계작성 등을 위한 한의 의료기관 보유 가명정보 제공 요청에 관한 건,,parsed_from_schedule,0.88
6815,2022-04-27,deliberation_decision:02:4,4,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2020조이0020 등 4건),2020조이0020,parsed_from_schedule,0.88
6815,2022-04-27,deliberation_decision:03:5,5,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0080),2021조총0080,parsed_from_schedule,0.88
6813,2022-04-13,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0101 등 3건),2021조일0101,parsed_from_schedule,0.88
6813,2022-04-13,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0144 등 2건),2021조일0144,parsed_from_schedule,0.88
6813,2022-04-13,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0168 등 6건),2021조이0168,parsed_from_schedule,0.88
6809,2022-03-23,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2019조일0006 등 4건),2019조일0006,parsed_from_schedule,0.88
6809,2022-03-23,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0063 등 12건),2021조일0063,parsed_from_schedule,0.88
6804,2022-02-23,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보 처리실태 개선 권고에 관한 건(2021조일0040),2021조일0040,parsed_from_schedule,0.88
6804,2022-02-23,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0152),2021조이0152,parsed_from_schedule,0.88
6804,2022-02-23,report:01:3,3,①,report,private,「알기쉬운 개인정보 처리 동의 안내서」에 관한 건,,parsed_from_schedule,0.88
6804,2022-02-23,report:02:4,4,②,report,private,「개인정보 처리방침 작성지침 개정」에 관한 건,,parsed_from_schedule,0.88
6801,2022-02-09,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2020조이0007 등 2건),2020조이0007,parsed_from_schedule,0.88
6801,2022-02-09,report:01:2,2,①,report,public,분쟁조정위 개인정보 유출사고 조치결과 보고에 관한 사항,,parsed_from_schedule,0.88
6801,2022-02-09,report:02:3,3,②,report,public,2021년 공공기관 개인정보 관리수준 진단 결과 보고,,parsed_from_schedule,0.88
6801,2022-02-09,report:03:4,4,③,report,private,「아동·청소년 개인정보보호 가이드라인」에 관한 건,,parsed_from_schedule,0.88
6798,2022-01-26,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2020조이0037 등 3건),2020조이0037,parsed_from_schedule,0.88
6798,2022-01-26,report:01:2,2,①,report,public,「2021 가명정보 활용 우수사례집 발간·배포」에 관한 건,,parsed_from_schedule,0.88
6798,2022-01-26,report:02:3,3,②,report,private,「개인정보 보호법 시행령」 일부개정안에 관한 사항,,parsed_from_schedule,0.88
6796,2022-01-12,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 실태에 대한 개선권고에 관한 건(2021조이0185),2021조이0185,parsed_from_schedule,0.88
6796,2022-01-12,deliberation_decision:02:2,2,②,deliberation_decision,private,개인정보보호 법규 위반행위에 대한 조치에 관한 건(2021조이0069 등 4건),2021조이0069,parsed_from_schedule,0.88
6796,2022-01-12,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0033),2021조총0033,parsed_from_schedule,0.88
6793,2021-12-22,deliberation_decision:01:1,1,-,deliberation_decision,public,2022년 개인정보보호 시행계획 수립에 관한 건,,parsed_from_schedule,0.88
6793,2021-12-22,report:01:2,2,①,report,public,「털린 내 정보 찾기 서비스 운영 현황」에 관한 건,,parsed_from_schedule,0.88
6793,2021-12-22,report:02:3,3,②,report,public,「스마트도시 개인정보보호 가이드라인」에 관한 건,,parsed_from_schedule,0.88
6793,2021-12-22,report:03:4,4,③,report,private,"「자율주행이동체(자율주행차, 드론, 로봇) 개인영상정보 보호 가이드라인」에 관한 건",,parsed_from_schedule,0.88
