commissioner_name,sample_rank,utterance_date,meeting_idx_id,utterance_order,agenda_title,case_title,tag_keys,excerpt
고성학,3,2023-02-08,6867,69,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),procedure_legal_reasoning; data_subject_rights; business_burden_context; evidence_fact_clarification,"아무래도 그 점에 대해서 비중이 들겠지요. 가급적이면 이용자가 몰랐으면 하는 생각도 있을 것 같고, 그런데 이런 것 같습니다. 아까 본질적 인 기능에 대해서 얘기했는데 결국은 메타가 가장 좋은 것은 우리 인간관계 를 굉장히 어떻게 보면 친밀하게 해 주고 하는 인간관계에 대한 SNS입니 다. 그런데 이것만 가지고는 안 되니 사실은 상업적인 모델로서의 광고와 구 매와 하는 것들이 같이 가서 양쪽에서 어느 정도 균형을 맞춰가면서 가지고 가는 것 아니겠습니까? 그런데 문제는 지나치게 제가 볼 때 광고라든지, 지 금 맞춤형 광고가 사실은 본질적인 기능이라고 얘기를 했는데 엄격하게 얘 기하면 과연 진짜로 맞춤형 광고가 그 본질적인 기능이냐에 대해서는 그것 은 광고인지 맞춤형 광고인지에 대해서도 저는 조금 차이가 있다고 봅니다. 사실은 광고라는 것은 자본주의 틀 안에서 두 바퀴가 굴러가려면 필요한 것 이지만 반드시 그것이 맞춤형 광고이어야 하는가에 대해서는 저는 굉장한 차이가 있다고 보는 것입니다. 그런데 여기에서 이용자들이 너무나 그러한 사항 자체를 이것을 알게 되면 저라도 이렇게까지 나의 뒷조사 아니면 추적 이런 것에 대해서 굉장히 놀라는 경우가 많을 것 같습니다. 왜냐하면 현실적 으로도 보면 그 동의사항에 대해서 탈퇴한 사람이 1, 2%도 안 되는 정도라 면 사실은 대다수 모든 이용자들이 이 사실 자체를 잘 모르고 있다는 것입 니다. 그래…"
고성학,4,2022-11-30,6855,101,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0036 등 11건),,technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; business_burden_context; evidence_fact_clarification,"강 위원님 말씀하신 것과 간접적으로 적용되는 것 같습니다만, 사실 과징금 조항 적용에 대한 원칙에 대해서 우리가 이것을 제기하고 법이 통과됐을 때는 그 취지와 의도 자체가 중소기업이라든지, 그 다음에 사정이 딱하거나 약간 법의 융통성을 발휘해서 억울함을 경감하고자, 그래서 너무 법이 통과됐는데, 강 위원님이 얘기하신 LG유플러스나 보면 개인정보를 다루는 핵심적인 기업입니다. 그래서 여기에서 다만 물리적 으로 1건이냐 2건이냐, 아니면 거기에서 뭐를 했다는 것은 우리가 법의 어떤 관용성을 굉장히 후한 조치를 취하는 것은 약간 문제가 있다, 왜냐하면 이것 엄격했기 때문에 숨통을 틔우기 위해서 사실은 과징금 경감에 ◍◍◍ 나 쿠팡이나 어떻게 대해서 은 인적이고 물적이고 모든 시스템 자체가 거의 완벽하게 돼 있어야 되고, 그 다음에 사회적 책임과 어떤 기업의 규모 자체가 사실 비교가 안 되는 것 이기 때문에 그것을 같은 잣대로 이것을 적용해서 어떻게 조치를 한다는 것 은 저는 굉장히 법의 취지에도 맞지 않고 현실적으로 맞지 않다고 봅니다. 그래서 앞으로는 이런 것을 굉장히 감안하셔서 실무적으로 검토하실 때 어 떻게 ◍◍◍와 LG유플러스와 쿠팡과 아니면 두 명 있는 기업들과 같은 잣 대로 해서 과징금을 면제해 주고 이런 것은 지나치게 제가 볼 때는 행정적 으로 관용적 조치가 아닌가 하는 생각이 듭니다. (조사조정국장 양청삼) 위원님 말씀은 …"
고성학,5,2023-07-12,6893,140,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0003),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0003),technical_security; sanction_effectiveness; procedure_legal_reasoning; business_burden_context,"매출액이 ▤▤▤▤▤▤ 전체로 하게 되면 워낙 크다 보니까 그 래서 1안과 2안의 차이가 상당히 크다고 보는데 일단 법적으로도 보면 CAS 의 부가서비스, 위반행위에 관련한 매출액이라고 법에 나와 있는 상황이고, 그다음에 무엇보다도 어떻게 보면 고의적이라든지 영업이익을 위해서 악의적 으로 뭔가 하기 위해서 된 것은 아니고 어쨌든 디펜스를 하다보니까 해커가 됐든 아니면 내부적으로 됐든 범죄에 악용이 된 것이기 때문에 이런 사고를 징벌적인 제재를 가한다는 것은 너무 가혹한 것 아닌가 하는 생각입니다. 그다음에 또 한 가지는 앞으로도 이런 과징금 기준을 3사 중에서 ▢▢▢▢ 가 됐든 ◇◇◇가 됐든 아니면 △△△△가 됐든 어디가 됐든 간에 그런 형 태로 한번 기준을 정해서 선례를 만들어놓으면 상당히 앞으로 어떤 판단에 정책적으로 비탄력적으로 될 가능성이 있지 않을까, 그래서 이 부분에 대해 서는 법적인 근거대로 그렇게 적용을 시켜주는 것이 좋지 않겠는가 하는 생 각입니다."
고성학,6,2022-02-23,6804,54,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0152),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0152),sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"세 분 말씀에 전적으로 동의하는데, 결국은 벌금으로 우리 위원 회가 엄중한 경고를 한다는 차원에서 보면, 물론 의미상은 매우 중대한 위반 행위와 중대한 위반행위가 차이가 있습니다. 그런데 실제 벌금 액수로는 큰 차이가 나지는 않는다는 생각이고, 다만 벌금을 떠나서 질적으로 우리 위원 회가 여태까지 한 번도 일반기업을 상대로 고발을 해본 적이 없는데 현실적 으로 고발이라는 조치가 취해있기 때문에 오히려 벌금이라는 측면은 우리 법률의 그동안 일관성이라든지 지속성을 위해서 조사2과장의 의견에 저는 동의하고 있습니다. 그래서 이것은 고발이라는 조치가 강경하게 우리의 의지 를 나타낸 것이기 때문에 벌금은 현재의 기준을 유지해도 큰 문제가 없지 않겠나 하는 생각입니다."
고성학,7,2021-09-08,6771,37,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0002~0013 등 19건),,technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; remedial_prevention; evidence_fact_clarification,"위원장님이 지적해주신 것에 대해서 전적으로 동의하고요. 그런 데 공공기관 총 대상이 3,000개 정도 되는데 겨우 한 20개를 대상으로 했는 데 그 조사항목도 너무나 기초적이고 굉장히 원시적인, 아주 정말 컴퓨터를 한다고 하면 다 해야 되는 것인데도 불구하고 20개를 했는데 19개가 지적되 었습니다. 그러면 이것도 실질적으로 암호화가 되지 않은 것이라고 해서 했 지만 실질적으로 3,000개 전체가 다 그대로 믿을 수 있느냐 하면 저는 거의 믿기가 현실적으로는 어렵지 않겠느냐, 그렇다고 한다면 공공과 민간은, 민 간의 경우에는 우리가 너무나 어쨌든 가혹하게 현실적으로 여러 가지 법 적 용도 하면서, 공공은 동의도 받지 않은 상황에서 너무나 어떻게 보면 접근권 한, 암호, 이런 것은 컴퓨터를 하면 무조건 해야 되는데도 불구하고 아직도 여전히 원시적인 여러 가지 실수를 하고 아니면 지적이 된다는 것은 이것은 상당히 공공부문에서 문제가 있다고 보거든요. 그래서 현실적으로 개인정보 보호위원회에서 공공기관을 대상으로 개인정보 처리실태 합동점검 계획이라 는 것이 있긴 있지만 실제로 어쨌든 수준을 높이고 이것을 실효성 있는 방 안을 마련하려면 현재 우리가 제도나 무기를 갖고 있는 것인지, 어떤 것들이 있는지, 아니면 여러 가지 부족한 점이 있다면 뭐를 보완해야 한다든지 하는 것을 지적해 주시면 좋겠습니다."
고성학,8,2023-02-08,6867,71,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),technical_security; procedure_legal_reasoning; cross_border_global,"그것은 제가 볼 때 이용자의 사정을 헤아릴 것도 있겠지만 제가 볼 때는 메타에서 고민할 필요가 있다고 봅니다. 그것을 어떻게 하면 수익구 조를 두고 사실상 그것에 따른 이용자의 반응을 가지고, 수익구조는 디폴트 로 해놓고 이용자가 어떻게 하는가를 고민하시면 안 되는 것이지요. 여기는 대한민국이고 여기는 국내법이 통하는 것이지요. 예를 들면 지난번 검색기능 때도 구글이라든지 하는 것들이 전 세계적으로 성인물 같은 경우는 연령의 제한이 없습니다. 그런데 우리나라만은 굉장히 핫한 이슈이기 때문에 사실 우리나라에서만 성인인증을 해서 그것을 아예 우리 국내법에서 들어올 때부 터 막았습니다. 어쨌든 여기에는 국내법이 있는 것이고 거기에 맞도록 사실 은 메타가 움직여줘야 된다, 그리고 이용자들에 따라서 해야 되는 것이지 메 타의 수익구조와 메타가 글로벌 회사라는 이유만으로 그것이 어떤 표준이고 국내에서 쫓아와야 한다는 것은 앞뒤가 바뀐 상황이라고 생각입니다. 그 점 에 대해서는 어떻게 생각하십니까?"
고성학,9,2020-09-09,6709,56,가명정보 처리 가이드라인(결합·반출편) 발간에 관한 건,,technical_security; public_sector_accountability; data_subject_rights; remedial_prevention; evidence_fact_clarification; ai_data_governance,"위원장님께서 모두발언을 통해서 K-방역의 실태조사를 하셨고 거기에 대한 권고조치를 발표하실 예정인 것으로 알고 있는데 일단 굉장히 잘한 조치다, 잘하셨다고 생각됩니다. 현재로서는 이슈가 가장 큰 것이 결국 은 방역과 개인정보 보호와 균형의 문제인 것 같습니다. 일반적으로 국민들 은 방역도 해야겠고, 그런데 막상 자기 개인정보가 피해를 받지 않을까에 대 한 불안과 우려가 있는 것도 사실입니다. 현실적으로 보면 개인정보 보호위원회가 이번에 새롭게 출범한 것이고, 사 실은 국민들 편에 서서 어떻게 보면 자기들 편에 서서 개인정보를 보호해 줄 수 있는 기관은 우리 위원회밖에 없다는 것입니다. 그래서 다소 어떻게 보면 방역이라는 큰 대의도 있지만 우리 보호위원회는 어쨌든 국민의 개인 정보 보호가 조금이라도 불안해하고 침해하는 것에 대해서 적극적으로 우리 가 나서줄 필요가 있지 않겠느냐, 어떻게 보면 이번에 수기 출입 명부부터 시작해서 여러 가지 위치 이동이나 K-방역과 관련해서 개인정보에 관한 이 슈들이 계속 튀어나오고 있습니다. 그런데 그것은 어떻게 보면 그만큼 우리 국민들이 그동안 우리 보호위원회가 지난 활동을 통해서 우리 의식을 굉장 히 올려놓았다는 성과일 수도 있고, 그러면서 또 한편에서는 염려일 수 있습 니다. 어떻게 보면 개인 수기 명부 이런 것 아무것도 아니지만 언론에 계속 나옴으로 인해서 그동안 쌓아 올려놓았던 그러한 성과 자…"
고성학,10,2020-08-26,6704,20,가명정보의 결합 및 반출 등에 관한 고시 제정에 관한 건,,technical_security; sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; remedial_prevention; ai_data_governance,"앞에 위원님들이 다 지당하신 말씀이시고 전적으로 동의합니다. 그런데 어쨌든 입법의 취지라든지 하는 것이 물론 법에 묻어나는 경우도 있 지만 사실 입법은 입법 그 자체의 조항으로 해석을 해야 된다고 생각합니다. 그런데 개인정보 보호법에 의하면 어쨌든 이 자체결합에 대한 문안 내용 자 체가 조금 미비하고, 물론 연혁적으로는 충분히 입법취지라든지 하는 것이 담겨 있다고 생각됩니다만, 특히 규제를 한다는 경우에 금지를 한다는 경우 에는 대부분 모든 법들이 아니 된다, 할 수 없다, 해서는 안 된다, 이런 것에 대한 명확한 규정이 나와 있는데 그런 것이 없는 상황에서 하위 법령에서 과연 권리와 의무를 제한한다는 것이 과연 합당한 것이냐 하는 것에 대한 이의제기를 해 보는 것이고요. 두 번째는 실효성 측면에서 우리가 어쨌든 셀프결합을 통제해 보자, 전적 으로 저는 거기에도 동의합니다. 그런데 현실적으로 우리가 놓고 보면 항상 어떤 경우에는 본의 아니게 현실과 조금 동떨어진 결정을 할 수도 있는데 이것이 결국 자체 셀프결합을 피하기 위한 여러 가지, 법인을 분리할 수도 있고 제3자 회사를 설립할 수도 있고, 그러면 과연 우리가 그 내용까지 어떻 게 다 알고 현실적으로 그것을 막을 수 있겠느냐, 그러면 차라리 자체결합이 라는 그 실체를 인정하고 오히려 훨씬 더 높은 수준의 어떤 절차상으로 우 리 보호위원회의 심사를 받는다든지 아니면 투명성을 제고…"
고성학,11,2023-07-26,6895,66,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건 (2021조일0028),,sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; business_burden_context; evidence_fact_clarification; cross_border_global,"과징금 부분, ◇◇ ◇◇◇◇, ◇◇◇◇◇ 쪽에는 별다른 이의가 없습니다. 마지막 고발 건에 대해서는 확인해야 될 것 같습니다. ◇◇ 측에 서는 작년에 우리가 했던 과징금도 조금 전에 과장님 얘기를 들어보니까 행 정소송 중이라고 얘기하신 것 같은데, 지금 형태로 보면 사실은 글로벌의 오 너를 고발했을 경우 과연 이 고발조치가 얼마만큼 현실적으로 유효하고 실 익이 있겠느냐 하는 측면에서, 그다음에 그것이 이용자에게 얼마나 실익이 있겠느냐 하는 측면에서 신중하게 검토를 해야 될 것 같다는 생각이 들고, 이것이 자칫 우리가 2022년에 과징금을 했을 때 제 기억으로는 고발에 대한 얘기는 안 나왔던 것 같은데 그런 것들이 혹시 이중처벌에 대한 조금 부담 은될수 있지 않을까 그런 생각입니다. 그다음에 결론적으로는 그렇다고 하더라도 사실 3개월 내에 시정을 안 하 면 그때 고발을 하면 되는 것이지 3개월 내에 시정을 안 하면 고발을 하겠 다고 조건부로 해서 의결을 하겠다는 것은 저는 우리 위원회의 의결 논리에 맞지 않다고 봅니다. 그때 시정이 안 되어서 3개월 이후에 고발조치를 하겠 다면 그냥 고발을 하면 되는 것이고, 그런데 이것을 미리 해서 되지 않으면 고발하겠다는 것을 별도의 의결 주문에 넣어서, 우리 위원회가 어떻게 보면 끝까지 할 수 없는 입장이고, 그런데 이것을 그런 조건부 유예에 대한 의결 을 전에 이런 전례도 없었던 것 같고, 그…"
고성학,12,2023-07-26,6895,205,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 15건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건),sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning,"형평성이 사실 어떻게 보면 형평성에 어긋나는 것이지요. 와서 하는 것과 그다음에 다 똑같이 온 사람이나 안 온 사람이나 그것이 오히려 형평성에 어긋나는 것이지 온 사람에 대한 것은 당연히 더 해주는 것이 형 평성에 맞는 것 아닙니까? 다만 위원회의 여러 가지 블로킹을 해서 업무상 그런 어려움 때문에 이것을 감경해 주기 곤란하다는 것은 조금 문제가 있다, 그런데 여기에 ▩▩▩, ▣▣▣▣▣▣ 이렇게 해서 1,625만 원, 1,250만 원, 이 것은 너무 획일적이고, 예를 들어 법원에서도 얼마든지 선처를 호소할 수 있 고 선처를 낼 수 있는 것인데 그런 측면에서, 굳이 어렵다면 조금 더 생각해 보시고 ▣▣▣▣▣▣는 빼고 의결해도 관계없을 것 같다는 생각이 드는데, 공교롭게 우리가 마지막이고 하니까."
고성학,13,2023-05-10,6888,39,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0037 등 2건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0037 등 2건),public_sector_accountability; procedure_legal_reasoning; data_subject_rights,"사실 대학병원 같은 경우에 의료정보라는 것이 굉장히 중요한 민감정보, 민감정보 중에서도 가장 중요한 민감정보인데, 실제로 병원에서 이 정보를 다루는 상식선에서 보면 크게 민감정보의 취급을 대접을 못 받고 있다는 것이 일반적인 인식입니다. 그러면 ◎◎◎◎◎◎◎에서 정말 획기적 으로 리딩 병원답게 여러 가지 조치를 해서 제도적으로 의식적으로 이렇게 조치를 하시는데 우리나라 병원들이 대형병원을 비롯해서 전반적인 수준이 ◎◎◎◎◎◎◎과 비교할 때 어느 정도 수준인지 아니면 정말 적극적으로 좀 더 발전시켜야 되는 부분은 어떤 것들이 있는지 말씀해 주시지요."
고성학,14,2023-07-26,6895,195,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 15건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건),public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification,그동안 기준은 사실 위원회 실무진들이 파악한 기준이고 여기 오셔서 진술하는 것은 위원들이 파악한 기준이기 때문에 저는 조금 차이가 있는 것 같습니다. 여기 오셔서 열심히 했으면 당연히 우리가 감안해 주는 것이 좋지 않을까 생각합니다.
고성학,15,2023-07-26,6895,201,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 15건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건),sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning,그런데 ▦▦님 계실 때 백 위원님이 감경이라든지 이것에 대해 서는 말씀을 하셔서 상당히 기대를 하고 있을지도 모르지요.
고성학,16,2023-06-28,6891,73,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0069 등 2건),"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0069, 2022조이0052); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0069, 2022조이0052)",sanction_effectiveness; procedure_legal_reasoning; ai_data_governance,"위원님 말씀하신 것에 대해서 한 가지만 추가로 말씀드리겠습니 다. 그러면 지금의 과징금과 실제 MVNO 데이터베이스에서 사고가 났을 때 과징금을 비교하면 같은 금액이 나옵니까, 아니면 차이가 있는 것입니까?"
고성학,17,2023-07-26,6895,209,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 15건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 14건),public_sector_accountability; procedure_legal_reasoning,"위원장님이 그렇게 말씀하시면 할 수 없는 것이지요. 제 의견이 그렇다는 것이고, 앞으로는 위원회에 와서 진술하시는 것에 대해서는 감안해 주시는 것이 좋을 것 같습니다. 왜냐하면 그분들은 하루종일 시간을 빼앗기 고 진술서 만든다고 시간 빼앗기고 와서 한참 기다리고, 그런데 이것을 그냥 아무런 고려도 안 하고 이것은 굉장히 어떻게 보면 우리가 불친절한 일이고 사실 좀 시정이 되어야 될 것 같습니다. 오셨으면 오신 것에 대한 나름의 성 과를 가지고 갈 수 있어야 되는데 진술을 하든 안 하든 다 똑같고 그러면 위원회로서는 조금 앞으로는 그런 것을 감안해 주셨으면 좋겠습니다."
